Id,UntisId,SchoolclassId,TeacherId,Subject,Room,Day,PeriodNr
3396,2019,4EHIF,OEZT,OPS,B3.11NW,4,2
3397,2019,4EHIF,OEZT,OPS,B3.11NW,4,3
3398,2023,5AKIF,RA,DBI1,C4.14,4,13
3399,2023,5AKIF,GRT,DBI1,C4.14,4,13
3400,2025,7BBIF,HP,PRE,C3.11,3,11
3401,2025,7BBIF,HP,PRE,C3.11,3,12
3402,2025,7BBIF,MAY,PRE,C3.11,3,11
3403,2025,7BBIF,MAY,PRE,C3.11,3,12
3404,2027,3AHMNA,LAP,GGPB,A3.05,3,4
3405,2029,3AHMNG,KDC,GGPB,B5.06,3,5
3406,2030,4AHMNA,STK,GGPB,A3.19,4,1
3407,2031,4AHMNG,KDC,GGPB,A1.23,3,4
3408,2032,4AHKUI,LAP,GGPB,A2.06,3,9
3409,2034,2AHIF,ENU,BWM3,C4.07,4,7
3410,2035,2BHIF,ENU,BWM3,C3.09,4,5
3411,2036,2CHIF,HL,BWM1,C4.09,3,5
3412,2037,2DHIF,HAU,BWM3,C4.08,3,3
3413,2038,2EHIF,HAU,BWM3,C4.09,4,2
3414,2039,4AHIF,ENU,BWM2,C3.07,5,3
3415,2040,4BHIF,GC,BWM1,C5.09,3,1
3416,2040,4BHIF,SCW,BWM1,C5.09,3,1
3417,2041,4BHIF,GC,BWM2,C4.10,1,2
3418,2043,4CHIF,GC,BWM1,C3.09,3,2
3419,2043,4CHIF,SCW,BWM1,C3.09,3,2
3420,2042,4BHIF,GC,BWM3,C3.07,5,4
3421,2044,4CHIF,GC,BWM2,C2.09,3,4
3422,2045,4EHIF,STJ,BWM1,C3.08,3,4
3423,2045,4EHIF,SCW,BWM1,C3.08,3,4
3424,2046,4EHIF,STJ,BWM2,C3.08,1,3
3425,2048,4CHIF,GC,BWM3,C3.08,1,4
3426,2049,4EHIF,ZUM,BWM3,C3.08,1,1
3427,2051,5AHIF,GC,BWM1,C2.08,4,7
3428,2052,5CHIF,GC,BWM2,C2.14,2,3
3429,2053,5EHIF,STJ,BWM1,C3.11,1,5
3430,2055,2EHIF,KMO,RK,AH.21,1,3
3431,2057,1BHIF,SRM,DBI2x,B3.07MM,4,1
3432,2057,1BHIF,SRM,DBI2x,B3.07MM,4,2
3433,2057,1BHIF,ZOE,DBI2y,B4.12MM,4,1
3434,2057,1BHIF,ZOE,DBI2y,B4.12MM,4,2
3435,2061,1EHIF,SRM,DBI2x,B4.12MM,1,5
3436,2061,1EHIF,SRM,DBI2x,B4.12MM,1,6
3437,2061,1EHIF,RT,DBI2y,B4.16MF,1,5
3438,2061,1EHIF,RT,DBI2y,B4.16MF,1,6
3439,2070,4CHIF,GC,PRE,C2.14,1,6
3440,2069,4EHIF,ZUM,PRE,C3.08,5,4
3441,2071,4AHIF,BV,GGPB,C3.10,4,9
3442,2075,4CHIF,NAI,GGPB,C3.09,3,1
3443,2073,4BHIF,POP,GGPB,C4.14,1,3
3444,2082,5AHWIT,BIE,INF1y,B4.14MF,4,1
3445,2082,5AHWIT,BIE,INF1y,B4.14MF,4,2
3446,2082,5AHWIT,PUW,INF1x,B3.06MF,4,1
3447,2082,5AHWIT,PUW,INF1x,B3.06MF,4,2
3448,2077,4EHIF,TK,GGPB,C3.08,4,8
3449,2084,1EHIF,POP,GGP,C2.14,3,3
3450,2084,1EHIF,POP,GGP,C2.14,3,4
3451,2086,3EHIF,POP,GGPB,C4.11,1,7
3452,2087,2BHBGM,PF,GGP,C2.09,2,3
3453,2087,2BHBGM,PF,GGP,C2.07,4,8
3454,2088,3AHWIT,FM,AM,A1.14,2,1
3455,2088,3AHWIT,FM,AM,A1.14,3,4
3456,2088,3AHWIT,FM,AM,A1.17,4,7
3457,2089,4BHIF,NAI,GGPB,C3.07,2,5
3458,2091,1AHWIT,BV,GGP,A1.05,4,3
3459,2091,1AHWIT,BV,GGP,A1.05,4,4
3460,2090,5BHIF,HAU,BWM1,C3.10,1,3
3461,2093,3BHWIT,BV,GGP,A1.16,4,8
3462,2094,4AHWIT,POP,GGP,A1.15,4,1
3463,2095,4BHWIT,OEM,GGP,A3.12,3,4
3464,2097,4BHWIT,MUE,GGP,AH.26,5,1
3465,2099,5AHBGM,PUC,MGIN,B5.10,2,9
3466,2099,5AHBGM,WW,MGIN,B5.10,2,9
3467,2102,3AFITN,BH,NWT_1x,B3.11NW,2,7
3468,2102,3AFITN,BH,NWT_1x,B3.11NW,2,8
3469,2102,3AFITN,BH,NWT_1x,B3.11NW,2,9
3470,2102,3AFITN,AMA,NWT_1y,B3.11NW,2,7
3471,2102,3AFITN,AMA,NWT_1y,B3.11NW,2,8
3472,2102,3AFITN,AMA,NWT_1y,B3.11NW,2,9
3473,2104,5AHBGM,PIR,MIS,B5.10,2,2
3474,2104,5AHBGM,PIR,MIS,B5.10,5,3
3475,2107,2BHBGM,BW,COPR,B1.15HW,5,7
3476,2107,2BHBGM,BW,COPR,B1.15HW,5,8
3477,2107,2BHBGM,BW,COPR,B1.15HW,5,9
3478,2107,2BHBGM,BW,COPR,B1.15HW,5,10
3479,2107,2BHBGM,CAM,COPR,B2.11HW,5,7
3480,2107,2BHBGM,CAM,COPR,B2.11HW,5,8
3481,2107,2BHBGM,CAM,COPR,B2.11HW,5,9
3482,2107,2BHBGM,CAM,COPR,B2.11HW,5,10
3483,2115,1BHIF,GAL,SOPK,C5.09,5,4
3484,2115,1BHIF,PC,SOPK,C5.09,5,4
3485,2118,2CHIF,KMO,RK,C4.08,2,5
3486,2118,2CHIF,KMO,RK,C3.07,3,1
3487,2117,1DHIF,KMO,RK,B4.07,1,8
3488,2121,3AHIF,KMO,RK,B4.07,1,7
3489,2127,2AFIT,NAI,SOPK,B5.12,1,1
3490,2127,2AFIT,LAD,SOPK,B5.12,1,1
3491,2124,4BHIF,KMO,RK,C3.07,2,3
3492,2129,4AHKUI,BI,RK,A2.13,2,10
3493,2129,4AHKUI,BI,RK,A2.06,4,8
3494,2130,2AFIT,NWV,MEDTx,B4.12MM,4,7
3495,2130,2AFIT,NWV,MEDTx,B4.12MM,4,8
3496,2130,2AFIT,RT,MEDTy,B3.07MM,4,7
3497,2130,2AFIT,RT,MEDTy,B3.07MM,4,8
3498,2189,3AKIF,BRS,DBI1,B4.17MF,5,8
3499,2189,3AKIF,BRS,DBI1,B4.17MF,5,9
3500,2189,3AKIF,MIP,DBI1,B3.07MM,5,8
3501,2189,3AKIF,MIP,DBI1,B3.07MM,5,9
3502,2191,5AHIF,WIS,BSPM,AU.04,5,1
3503,2191,5AHIF,WIS,BSPM,AU.04,5,2
3504,2191,5EHIF,WIS,BSPM,AU.04,5,1
3505,2191,5EHIF,WIS,BSPM,AU.04,5,2
3506,2199,4AHBGM,BOB,AM,B5.13,1,4
3507,2199,4AHBGM,BOB,AM,B5.13,3,2
3508,2192,1AHIF,FAL,Dy,C5.08,1,2
3509,2192,1AHIF,FAL,Dy,C5.09,4,4
3510,2192,1AHIF,FAL,Dy,C5.09,4,5
3511,2201,1AHWIT,BOB,INFIx,B4.14MF,3,8
3512,2201,1AHWIT,BOB,INFIx,B4.14MF,3,9
3513,2203,1AHWIT,SKO,INFIy,B3.06MF,3,8
3514,2203,1AHWIT,SKO,INFIy,B3.06MF,3,9
3515,2204,3AHIF,SB,AMx,C4.10,2,3
3516,2204,3AHIF,SB,AMx,C4.10,5,3
3517,2204,3AHIF,SB,AMx,C4.10,5,4
3518,2207,4CHIF,SO,E1x,C2.06,1,10
3519,2207,4CHIF,SO,E1x,C2.06,3,5
3520,2209,1AHIF,SEM,E1y,A3.05,2,3
3521,2209,1AHIF,SEM,E1y,C5.08,3,6
3522,2215,1BHIF,FAL,Dy,B5.11,2,5
3523,2215,1BHIF,FAL,Dy,B5.11,2,6
3524,2215,1BHIF,FAL,Dy,C5.08,3,2
3525,2220,1CHIF,HD,AMy,C5.10,2,3
3526,2220,1CHIF,HD,AMy,C5.10,3,3
3527,2220,1CHIF,HD,AMy,C5.10,3,4
3528,2220,1CHIF,HD,AMy,C5.10,5,3
3529,2220,1CHIF,MAY,AMx,C5.10,2,3
3530,2220,1CHIF,MAY,AMx,C5.10,3,3
3531,2220,1CHIF,MAY,AMx,C5.10,3,4
3532,2220,1CHIF,MAY,AMx,C5.10,5,3
3533,2221,1CHIF,SO,E1y,C5.07,1,8
3534,2221,1CHIF,SO,E1y,C5.10,2,9
3535,2225,3AHKUI,PRE,NW2,DE.03,1,9
3536,2226,3AHMNG,PRE,NW2,B5.06,1,5
3537,2228,1AHMNG,MAU,SOPK,A3.12,3,9
3538,2228,1AHMNG,MAU,SOPK,A3.12,3,10
3539,2228,1AHMNG,MAU,SOPK,A3.12,3,11
3540,2228,1AHMNG,FOJ,SOPK,A3.12,3,9
3541,2228,1AHMNG,FOJ,SOPK,A3.12,3,10
3542,2228,1AHMNG,FOJ,SOPK,A3.12,3,11
3543,2229,1AHMNA,KY,SOPK,A3.12,3,9
3544,2229,1AHMNA,KY,SOPK,A3.12,3,10
3545,2229,1AHMNA,KY,SOPK,A3.12,3,11
3546,2229,1AHMNA,FOJ,SOPK,A3.12,3,9
3547,2229,1AHMNA,FOJ,SOPK,A3.12,3,10
3548,2229,1AHMNA,FOJ,SOPK,A3.12,3,11
3549,2231,1AHKUI,LOY,SOPK,A2.20,3,9
3550,2231,1AHKUI,LOY,SOPK,A2.20,3,10
3551,2231,1AHKUI,LOY,SOPK,A2.20,3,11
3552,2231,1AHKUI,LES,SOPK,A2.20,3,9
3553,2231,1AHKUI,LES,SOPK,A2.20,3,10
3554,2231,1AHKUI,LES,SOPK,A2.20,3,11
3555,2234,2AHKUI,SGC,SOPK,A2.14,3,9
3556,2234,2AHKUI,SGC,SOPK,A2.14,3,10
3557,2234,2AHKUI,SGC,SOPK,A2.14,3,11
3558,2234,2AHKUI,KDC,SOPK,A2.14,3,9
3559,2234,2AHKUI,KDC,SOPK,A2.14,3,10
3560,2234,2AHKUI,KDC,SOPK,A2.14,3,11
3561,2236,2AHMNA,BEC,SOPK,A3.12,3,9
3562,2236,2AHMNA,BEC,SOPK,A3.12,3,10
3563,2236,2AHMNA,BEC,SOPK,A3.12,3,11
3564,2236,2AHMNA,FOJ,SOPK,A3.12,3,9
3565,2236,2AHMNA,FOJ,SOPK,A3.12,3,10
3566,2236,2AHMNA,FOJ,SOPK,A3.12,3,11
3567,2238,2AHMNG,LJK,SOPK,B5.08,3,9
3568,2238,2AHMNG,LJK,SOPK,B5.08,3,10
3569,2238,2AHMNG,LJK,SOPK,B5.08,3,11
3570,2238,2AHMNG,LOY,SOPK,B5.08,3,9
3571,2238,2AHMNG,LOY,SOPK,B5.08,3,10
3572,2238,2AHMNG,LOY,SOPK,B5.08,3,11
3573,2246,1AHMNG,KNJ,E1x,B5.09,2,7
3574,2246,1AHMNG,KNJ,E1x,AH.26,5,3
3575,2246,1AHMNG,MUI,E1y,A2.14,2,7
3576,2246,1AHMNG,MUI,E1y,B5.09,5,3
3577,2248,1AHBGM,BOB,AMx,C5.08,1,7
3578,2248,1AHBGM,BOB,AMx,C2.14,3,1
3579,2248,1AHBGM,BOB,AMx,C2.10,5,1
3580,2248,1AHBGM,BOB,AMx,C2.10,5,2
3581,2258,3ACIF,GT,POS1,B5.09,1,11
3582,2265,4AHBGM,GRM,E1,B5.13,1,5
3583,2265,4AHBGM,GRM,E1,B5.13,4,5
3584,2268,1BHBGM,MUE,E1x,C2.08,3,4
3585,2268,1BHBGM,MUE,E1x,C2.08,5,5
3586,2269,1AFIT,PC,AMx,C2.14,2,7
3587,2269,1AFIT,PC,AMx,C2.14,2,8
3588,2273,3EHIF,LAD,FEPx,C3.08,4,6
3589,2274,3EHIF,LAD,E1x,C5.07,1,5
3590,2274,3EHIF,LAD,E1x,C5.08,2,6
3591,2285,3BAIF,MIP,DBI1,B3.10MF,1,13
3592,2285,3BAIF,MIP,DBI1,B3.10MF,1,14
3593,2285,3BAIF,WES,DBI1,B3.10MF,1,13
3594,2285,3BAIF,WES,DBI1,B3.10MF,1,14
3595,2389,5AHBGM,AT,Dx,B5.07,1,9
3596,2389,5AHBGM,AT,Dx,B5.10,5,5
3597,2387,2AHIF,LAD,E1y,C4.07,1,4
3598,2387,2AHIF,LAD,E1y,C5.07,5,2
3599,2390,5AHBGM,KUM,AMx,B5.10,1,5
3600,2390,5AHBGM,KUM,AMx,B5.10,2,6
3601,2417,1AHWIT,SIL,Dx,A1.05,3,10
3602,2417,1AHWIT,SIL,Dx,A1.05,5,7
3603,2417,1AHWIT,SIL,Dx,A1.05,5,8
3604,3855,1AHWIT,SIL,Dy,A1.05,2,1
3605,3855,1AHWIT,SIL,Dy,A1.05,4,7
3606,3855,1AHWIT,SIL,Dy,A1.05,5,6
3607,2437,1AHWIT,STM,AMx,A1.05,1,6
3608,2437,1AHWIT,STM,AMx,A1.05,3,1
3609,2437,1AHWIT,STM,AMx,A1.05,4,5
3610,2441,1BHWIT,ZOC,MET1x,A1.06,1,8
3611,2441,1BHWIT,ZOC,MET1x,A1.06,1,9
3612,2441,1BHWIT,ZOC,MET1x,A1.06,4,4
3613,2441,1BHWIT,ZLA,MET1y,,1,8
3614,2441,1BHWIT,ZLA,MET1y,,1,9
3615,2441,1BHWIT,ZLA,MET1y,,4,4
3616,2453,3AHBGM,BOA,NW2,C2.07,2,2
3617,2454,3BHBGM,BOA,NW2,C2.08,2,6
3618,2466,1AFIT,JB,SYTCP_4A,B2.09HW,4,1
3619,2466,1AFIT,JB,SYTCP_4A,B2.09HW,4,2
3620,2466,1AFIT,JB,SYTCP_4A,B2.09HW,4,3
3621,2466,1AFIT,JB,SYTCP_4A,B2.09HW,4,4
3622,2466,1AFIT,JB,SYTCP_4A,B2.09HW,4,5
3623,2466,1AFIT,JB,SYTCP_4A,B2.09HW,4,6
3624,2466,1AFIT,STC,SYTCP_4A,B2.10HW,4,1
3625,2466,1AFIT,STC,SYTCP_4A,B2.10HW,4,2
3626,2466,1AFIT,STC,SYTCP_4A,B2.10HW,4,3
3627,2466,1AFIT,STC,SYTCP_4A,B2.10HW,4,4
3628,2466,1AFIT,STC,SYTCP_4A,B2.10HW,4,5
3629,2466,1AFIT,STC,SYTCP_4A,B2.10HW,4,6
3630,2466,1AFIT,WEN,SYTCP_4A,BH.11W,4,1
3631,2466,1AFIT,WEN,SYTCP_4A,BH.11W,4,2
3632,2466,1AFIT,WEN,SYTCP_4A,BH.11W,4,3
3633,2466,1AFIT,WEN,SYTCP_4A,BH.11W,4,4
3634,2466,1AFIT,WEN,SYTCP_4A,BH.11W,4,5
3635,2466,1AFIT,WEN,SYTCP_4A,BH.11W,4,6
3636,2468,1EHIF,PK,AMx,C5.07,1,3
3637,2468,1EHIF,PK,AMx,C5.07,1,4
3638,2468,1EHIF,PK,AMx,C5.08,4,1
3639,2468,1EHIF,PK,AMx,C5.08,4,2
3640,2469,2AHBGM,OEM,BESP,AU.04,2,1
3641,2469,2AHBGM,OEM,BESP,AU.04,2,2
3642,2469,2AHBGM,KNJ,BESP,AU.04,2,1
3643,2469,2AHBGM,KNJ,BESP,AU.04,2,2
3644,2478,1CVIF,SAB,COPR,B4.14MF,2,10
3645,2478,1CVIF,SAB,COPR,B4.14MF,2,11
3646,2478,1CVIF,SAB,COPR,B4.14MF,2,12
3647,2478,1CVIF,SAB,COPR,B4.14MF,2,13
3648,2478,1CVIF,SAB,COPR,B4.14MF,2,14
3649,2478,1CVIF,SAB,COPR,B4.14MF,2,15
3650,2495,3AFITN,HW,NWT_1x,B1.08L,2,10
3651,2495,3AFITN,HW,NWT_1x,B1.08L,2,11
3652,2495,3AFITN,OEZT,NWT_1y,B1.08L,2,10
3653,2495,3AFITN,OEZT,NWT_1y,B1.08L,2,11
3654,2499,3AHMNA,BI,RK,A3.05,2,9
3655,2499,3AHMNA,BI,RK,A3.12,4,11
3656,2500,2BHWIT,AF,RISL,AH.21,5,2
3657,2541,1AFIT,AF,RISL,C2.14,5,4
3658,2551,1DVIF,EN,COPR,B3.07MM,3,6
3659,2551,1DVIF,EN,COPR,B3.07MM,3,7
3660,2551,1DVIF,EN,COPR,B3.07MM,3,8
3661,2551,1DVIF,EN,COPR,B3.07MM,3,9
3662,2551,1DVIF,EN,COPR,B3.07MM,3,10
3663,2551,1DVIF,EN,COPR,B3.07MM,3,11
3664,2565,3BHBGM,LAD,E1,C2.08,1,3
3665,2565,3BHBGM,LAD,E1,B5.06,5,1
3666,2567,3BHBGM,BAR,BMG2,C5.08,3,7
3667,2567,3BHBGM,BAR,BMG2,C5.08,3,8
3668,2567,3BHBGM,BAR,BMG2,B5.08,4,4
3669,2568,5AHBGM,SLK,BMG2,B5.10,4,7
3670,2568,5AHBGM,SLK,BMG2,B5.10,4,8
3671,2574,3CHIF,SH,PRE,C4.14,4,7
3672,2574,3CHIF,SH,PRE,C4.14,4,8
3673,2574,3CHIF,SH,PRE,C4.14,4,9
3674,2579,4EHIF,GAL,FEPx,C3.08,1,9
3675,2581,4EHIF,SAC,FEPy,C3.06,1,9
3676,2604,4AHIF,BIG,BWM3,C3.07,1,1
3677,2607,2AHIF,PC,POS1,C4.07,1,7
3678,2607,2AHIF,PC,POS1,C4.07,1,8
3679,2627,1AHIF,BRA,NW2,C4.11,1,5
3680,2627,1AHIF,BRA,NW2,C4.11,3,7
3681,2627,1AHIF,BRA,NW2,C4.08,5,4
3682,2652,3AFITM,BOB,INSY,A2.06,4,1
3683,2652,3AFITM,BOB,INSY,B3.10MF,4,2
3684,2652,3AFITM,BOB,INSY,B3.10MF,4,3
3685,2652,3AFITN,BOB,INSY,A2.06,4,1
3686,2652,3AFITN,BOB,INSY,B3.10MF,4,2
3687,2652,3AFITN,BOB,INSY,B3.10MF,4,3
3688,2631,3AFITM,KRB,DUK,C2.09,5,7
3689,2631,3AFITM,KRB,DUK,C2.09,5,8
3690,2631,3AFITN,KRB,DUK,C2.09,5,7
3691,2631,3AFITN,KRB,DUK,C2.09,5,8
3692,2653,3AFITM,HL,UNF,B4.15MF,1,4
3693,2653,3AFITM,HL,UNF,B4.15MF,1,5
3694,2653,3AFITN,HL,UNF,B4.15MF,1,4
3695,2653,3AFITN,HL,UNF,B4.15MF,1,5
3696,2578,4EHIF,POP,GGPB,C3.08,3,5
3697,2661,5CHIF,SWH,PRE,C3.10,3,4
3698,2665,3AFITM,MC,BETP_2,C5.06,1,7
3699,2665,3AFITM,MC,BETP_2,C4.06,3,6
3700,2665,3AFITN,MC,BETP_2,C5.06,1,7
3701,2665,3AFITN,MC,BETP_2,C4.06,3,6
3702,2695,4CHIF,GRJ,POS1,C3.08,2,7
3703,2666,3AFITM,OEZT,SYTCP_4A,B1.08L,3,5
3704,2666,3AFITN,OEZT,SYTCP_4A,B1.08L,3,5
3705,2666,3AFITM,JO,SYTCP_4A,B1.15HW,3,5
3706,2666,3AFITN,JO,SYTCP_4A,B1.15HW,3,5
3707,2697,3AKKUI,ERS,DAT,A2.05,1,10
3708,2697,3AKKUI,ERS,DAT,A2.05,1,11
3709,2697,3AKKUI,KNT,DAT,A2.05,1,10
3710,2697,3AKKUI,KNT,DAT,A2.05,1,11
3711,2707,4AHBGM,PIR,MGIN,B5.13,2,1
3712,2708,4AHBGM,WW,MGIN,B5.13,1,2
3713,2713,1CHIF,HT,BSPKx,AU.04,2,1
3714,2713,1CHIF,HT,BSPKx,AU.04,2,2
3715,2713,1CHIF,BV,BSPKy,AU.04,2,1
3716,2713,1CHIF,BV,BSPKy,AU.04,2,2
3717,2731,5CHIF,HT,BSPKx,AU.04,3,1
3718,2731,5CHIF,HT,BSPKx,AU.04,3,2
3719,2731,5CHIF,SOR,BSPKy,AU.04,3,1
3720,2731,5CHIF,SOR,BSPKy,AU.04,3,2
3721,2734,5BHIF,KUE,PRE,C3.10,5,8
3722,2734,5BHIF,KUE,PRE,C3.10,5,9
3723,2734,5BHIF,PIR,PRE,C3.10,5,8
3724,2734,5BHIF,PIR,PRE,C3.10,5,9
3725,2735,5BHIF,JEL,PRE,C3.10,5,1
3726,2736,5BHIF,SK,PRE,C3.10,5,4
3727,2739,4BHIF,SWH,PRE,C4.14,1,6
3728,2739,4BHIF,SWH,PRE,C4.14,1,7
3729,2739,4BHIF,SWH,PRE,A1.06,5,3
3730,2739,4BHIF,SK,PRE,C4.14,1,6
3731,2739,4BHIF,SK,PRE,C4.14,1,7
3732,2739,4BHIF,SK,PRE,A1.06,5,3
3733,2740,4BHIF,GC,PRE,C5.09,3,6
3734,2742,4AHIF,SK,PRE,C3.07,5,5
3735,2742,4AHIF,SK,PRE,C3.07,5,6
3736,2742,4AHIF,SK,PRE,C3.07,5,7
3737,2742,4AHIF,KUE,PRE,C3.07,5,5
3738,2742,4AHIF,KUE,PRE,C3.07,5,6
3739,2742,4AHIF,KUE,PRE,C3.07,5,7
3740,2744,5EHIF,ZUM,PRE,C4.11,4,3
3741,2744,5EHIF,ZUM,PRE,C3.08,5,3
3742,2745,5AHIF,KUE,PRE,C3.09,2,6
3743,2745,5AHIF,KUE,PRE,C3.09,2,7
3744,2745,5AHIF,TT,PRE,C3.09,2,6
3745,2745,5AHIF,TT,PRE,C3.09,2,7
3746,2748,5AHIF,KUE,PRE,C4.07,5,3
3747,2748,5AHIF,KUE,PRE,C4.07,5,4
3748,2753,5AKIF,BIG,WIR3,C4.11,4,8
3749,2753,5AKIF,BIG,WIR3,C4.11,4,9
3750,2754,3CAIF,BRS,BWM,B5.11,4,11
3751,2754,3CAIF,BRS,BWM,B5.11,4,12
3752,2755,4AHMNA,VOG,WIRE,A3.19,5,4
3753,2755,4AHMNA,VOG,WIRE,A3.19,5,5
3754,2756,5BAIF,ENU,WIR3,C3.11,2,12
3755,2756,5BAIF,ENU,WIR3,C3.11,2,13
3756,2762,4AHIF,HOM,NW2,C3.07,3,4
3757,2793,1AO,CSR,PSB,C2.11,1,3
3758,2794,1AO,SEM,PSB,C2.11,3,8
3759,2810,1AHBGM,BAR,SOPK,C2.10,4,3
3760,2810,1AHBGM,CSR,SOPK,C2.10,4,3
3761,2811,1BHBGM,MUE,SOPK,C2.08,5,7
3762,2811,1BHBGM,SOR,SOPK,C2.08,5,7
3763,2812,1BHBGM,KMO,RK,B4.07,2,4
3764,2813,3BHBGM,REI,RK,C2.10,1,1
3765,2815,1CHIF,KMO,RK,C5.10,5,2
3766,2814,1BHIF,KMO,RK,C5.09,5,1
3767,2816,2BHIF,KMO,RK,C3.09,1,5
3768,2818,2DHIF,LAD,SOPK,C4.08,1,7
3769,2818,2DHIF,ZUM,SOPK,C4.08,1,7
3770,2817,2BHIF,CSR,SOPK,C3.09,1,4
3771,2817,2BHIF,HOV,SOPK,C3.09,1,4
3772,2819,3CHIF,KMO,RK,B5.11,3,9
3773,2819,3AHBGM,KMO,RK,B5.11,3,9
3774,2823,5AHKUI,BI,RK,A2.13,2,4
3775,2823,5AHKUI,BI,RK,A2.13,4,6
3776,2828,5BHWIT,REI,RK,AH.26,3,9
3777,2843,2AFIT,HAI,RK,B5.12,5,6
3778,2822,5BHIF,BI,RK,A1.15,1,2
3779,2822,5BHIF,BI,RK,C3.10,2,6
3780,2862,1CVIF,AF,RISL,C2.06,3,13
3781,2862,1DVIF,AF,RISL,C2.06,3,13
3782,2862,1BVIF,AF,RISL,C2.06,3,13
3783,2862,3BKIF,AF,RISL,C2.06,3,13
3784,2862,3AKIF,AF,RISL,C2.06,3,13
3785,2862,3CAIF,AF,RISL,C2.06,3,13
3786,2862,5CAIF,AF,RISL,C2.06,3,13
3787,2869,5BBIF,AF,RISL,C2.06,5,11
3788,2869,5BBIF,AF,RISL,C2.06,5,12
3789,2869,5BBIF,AF,RISL,C2.06,5,13
3790,2869,5BBIF,AF,RISL,C2.06,5,14
3791,2869,1AVIF,AF,RISL,C2.06,5,11
3792,2869,1AVIF,AF,RISL,C2.06,5,12
3793,2869,1AVIF,AF,RISL,C2.06,5,13
3794,2869,1AVIF,AF,RISL,C2.06,5,14
3795,2869,3ACIF,AF,RISL,C2.06,5,11
3796,2869,3ACIF,AF,RISL,C2.06,5,12
3797,2869,3ACIF,AF,RISL,C2.06,5,13
3798,2869,3ACIF,AF,RISL,C2.06,5,14
3799,2869,5ACIF,AF,RISL,C2.06,5,11
3800,2869,5ACIF,AF,RISL,C2.06,5,12
3801,2869,5ACIF,AF,RISL,C2.06,5,13
3802,2869,5ACIF,AF,RISL,C2.06,5,14
3803,2876,1AVIF,REI,RK,C3.06,5,10
3804,2876,1AVIF,REI,RK,C3.06,5,11
3805,2876,1AVIF,REI,RK,C3.06,5,12
3806,2876,1AVIF,REI,RK,C3.06,5,13
3807,2876,1DVIF,REI,RK,C3.06,5,10
3808,2876,1DVIF,REI,RK,C3.06,5,11
3809,2876,1DVIF,REI,RK,C3.06,5,12
3810,2876,1DVIF,REI,RK,C3.06,5,13
3811,2876,3ACIF,REI,RK,C3.06,5,10
3812,2876,3ACIF,REI,RK,C3.06,5,11
3813,2876,3ACIF,REI,RK,C3.06,5,12
3814,2876,3ACIF,REI,RK,C3.06,5,13
3815,2876,3BBIF,REI,RK,C3.06,5,10
3816,2876,3BBIF,REI,RK,C3.06,5,11
3817,2876,3BBIF,REI,RK,C3.06,5,12
3818,2876,3BBIF,REI,RK,C3.06,5,13
3819,2876,3BAIF,REI,RK,C3.06,5,10
3820,2876,3BAIF,REI,RK,C3.06,5,11
3821,2876,3BAIF,REI,RK,C3.06,5,12
3822,2876,3BAIF,REI,RK,C3.06,5,13
3823,2885,5ACIF,REI,RK,C2.06,5,10
3824,2885,5ACIF,REI,RK,C2.06,5,11
3825,2885,5ACIF,REI,RK,C2.06,5,12
3826,2885,5ACIF,REI,RK,C2.06,5,13
3827,2885,5BBIF,REI,RK,C2.06,5,10
3828,2885,5BBIF,REI,RK,C2.06,5,11
3829,2885,5BBIF,REI,RK,C2.06,5,12
3830,2885,5BBIF,REI,RK,C2.06,5,13
3831,2885,5AKIF,REI,RK,C2.06,5,10
3832,2885,5AKIF,REI,RK,C2.06,5,11
3833,2885,5AKIF,REI,RK,C2.06,5,12
3834,2885,5AKIF,REI,RK,C2.06,5,13
3835,2920,5CAIF,REI,RK,C3.07,3,8
3836,2920,3CAIF,REI,RK,C3.07,3,8
3837,2920,1CVIF,REI,RK,C3.07,3,8
3838,2920,3AKIF,REI,RK,C3.07,3,8
3839,2928,3AHIF,AT,RE,A1.06,5,10
3840,2928,4EHIF,AT,RE,A1.06,5,10
3841,2928,2AHMNG,AT,RE,A1.06,5,10
3842,2930,2AHWIT,AT,RE,C2.11,4,10
3843,2930,2CHIF,AT,RE,C2.11,4,10
3844,2930,1AHKUI,AT,RE,C2.11,4,10
3845,2930,3ACIF,AT,RE,C2.11,4,10
3846,2930,3AKIF,AT,RE,C2.11,4,10
3847,2931,5EHIF,AT,RE,B5.10,4,11
3848,2931,3AHMNA,AT,RE,B5.10,4,11
3849,2931,3AHMNG,AT,RE,B5.10,4,11
3850,2931,4AHMNG,AT,RE,B5.10,4,11
3851,700,2BHWIT,LAN,INFIy,B3.06MF,5,8
3852,700,2BHWIT,LAN,INFIy,B3.06MF,5,9
3853,266,2AHWIT,LAN,INFIy,B3.06MF,2,6
3854,266,2AHWIT,LAN,INFIy,B3.06MF,2,7
3855,2933,2AHWIT,RAD,RO,A2.04,1,8
3856,2946,3AHKUI,KAS,SOPK,A1.23,3,9
3857,2946,3AHKUI,KAS,SOPK,A1.23,3,10
3858,2946,3AHKUI,KAS,SOPK,A1.23,3,11
3859,2946,3AHKUI,KDC,SOPK,A1.23,3,9
3860,2946,3AHKUI,KDC,SOPK,A1.23,3,10
3861,2946,3AHKUI,KDC,SOPK,A1.23,3,11
3862,2936,4EHIF,BI,RK,C3.08,4,9
3863,2947,3AHMNA,FER,SOPK,A2.14,3,9
